what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716313232755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716313247853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716313264038
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1716313270260
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1716313270843
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1716313272201
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1716313275211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716313277382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716313297553
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1716313299024
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1716313299251
error,log,,,"Internal Error",1716313299270
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1716313301826
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1716313301827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1716313301862
executed,command,,,"com.altera.sbtgui.ui.cPerspective",1716313301862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716313311868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716313315027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716313316655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716313319203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716313321613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716313367777
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1716313368932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716313371706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716313372591
