what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1716308385664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1716308388997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1716308395673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1716308399131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1716308400623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1716308404965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1716308405888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1716308409134
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1716308410320
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1716308411692
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1716308411828
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1716308412254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1716308413117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1716308425596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716308432792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1716308432811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716308441027
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1716308443970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716308446821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716308448471
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1716308450107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1716308458342
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1716308464636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716308467714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716308469612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716308475863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716308475888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716308475919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716308477571
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.debug",1716308477578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716308481395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716308482521
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1716308482822
